manufacturer,model,age,odometer,fuel,transmission,engine_cc,max_power,seats,price,region,type,cylinders,drive
maruti,ertiga,2,8000,petrol,automatic,1462,103.26,7,1099000,,,,
maruti,ciaz,4,40000,diesel,manual,1248,88.5,5,800000,,,,
toyota,fortuner,6,120000,diesel,manual,2982,168.5,7,2150000,,,,
mercedes-benz,s-class,14,47200,petrol,automatic,3498,364.9,5,625000,,,,
maruti,ignis,3,50000,petrol,manual,1197,81.8,5,450000,,,,
hyundai,santro,8,76945,petrol,manual,1086,62.1,5,350000,,,,
maruti,alto,7,110000,petrol,manual,998,67.1,5,200000,,,,
honda,city,4,53000,petrol,automatic,1497,117.6,5,1095000,,,,
maruti,swift,4,62904,diesel,manual,1248,74.0,5,700000,,,,
hyundai,verna,9,58000,diesel,manual,1582,126.32,5,625000,,,,
volkswagen,vento,4,49000,diesel,automatic,1498,108.6,5,950000,,,,
mahindra,xuv500,4,54212,diesel,manual,2179,140.0,7,1350000,,,,
honda,amaze,2,8760,petrol,automatic,1199,88.76,5,800000,,,,
renault,duster,8,62000,diesel,manual,1461,83.8,5,395000,,,,
renault,kwid,4,40000,petrol,automatic,999,67.0,5,350000,,,,
maruti,swift dzire,5,70000,diesel,automatic,1248,74.0,5,675000,,,,
maruti,ciaz,3,40000,diesel,manual,1248,88.5,5,800000,,,,
hyundai,creta,6,52000,diesel,manual,1396,88.7,5,925000,,,,
hyundai,i20,6,80131,diesel,manual,1396,88.73,5,625000,,,,
maruti,celerio,5,41944,petrol,automatic,998,67.04,5,485000,,,,
hyundai,elantra,5,28000,petrol,automatic,1999,149.92,5,1525000,,,,
maruti,vitara,4,20000,diesel,manual,1248,88.5,5,800000,,,,
honda,civic,11,60000,petrol,manual,1799,130.0,5,275000,,,,
maruti,ertiga,4,68000,diesel,manual,1248,88.5,7,900000,,,,
hyundai,verna,7,89000,diesel,automatic,1582,126.32,5,550000,,,,
maruti,swift,7,90000,diesel,manual,1248,74.0,5,390000,,,,
mahindra,bolero,11,47000,diesel,manual,2523,83.0,7,545000,,,,
jaguar,xf,7,28000,diesel,automatic,2179,187.7,5,3190000,,,,
ford,ecosport,4,63000,petrol,manual,1496,120.69,5,865000,,,,
honda,city,7,67000,diesel,manual,1498,98.6,5,549000,,,,
ford,figo,5,49392,petrol,manual,1196,86.8,5,575000,,,,
honda,wr-v,4,65000,diesel,manual,1498,98.6,5,800000,,,,
hyundai,creta,4,50000,diesel,manual,1582,126.2,5,1200000,,,,
maruti,swift,9,90000,petrol,manual,1197,85.8,5,280000,,,,
maruti,swift,9,92000,diesel,manual,1248,74.0,5,525000,,,,
mahindra,thar,4,60000,diesel,manual,2498,105.0,6,950000,,,,
datsun,redigo,4,17731,petrol,manual,799,53.64,5,270000,,,,
toyota,fortuner,10,85000,diesel,manual,2982,171.0,7,1100000,,,,
maruti,vitara,4,61326,diesel,manual,1248,88.5,5,985000,,,,
maruti,celerio,4,32000,petrol,manual,998,67.04,5,450000,,,,
hyundai,creta,6,57000,petrol,automatic,1591,121.3,5,800000,,,,
hyundai,verna,3,42700,diesel,manual,1582,126.2,5,860000,,,,
maruti,ertiga,7,35000,petrol,manual,1373,91.1,7,585000,,,,
maruti,wagon r,4,10000,petrol,automatic,998,67.0,5,400000,,,,
honda,civic,13,110000,petrol,manual,1799,130.0,5,400000,,,,
maruti,ertiga,6,78368,diesel,manual,1248,88.76,7,785000,,,,
hyundai,i20,6,37924,petrol,manual,1197,80.0,5,550000,,,,
ford,ecosport,7,104859,diesel,manual,1498,89.84,5,425000,,,,
ford,ecosport,4,63000,diesel,manual,1498,98.96,5,831000,,,,
kia,seltos,2,7100,diesel,automatic,1493,113.4,5,1950000,,,,
honda,jazz,4,52377,petrol,automatic,1199,88.7,5,785000,,,,
volkswagen,polo,4,14000,petrol,manual,1199,74.0,5,750000,,,,
volkswagen,polo,5,70000,diesel,manual,1199,73.9,5,675000,,,,
hyundai,grand,3,18000,diesel,manual,1120,70.0,5,685000,,,,
hyundai,verna,2,7000,diesel,automatic,1582,126.2,5,1295000,,,,
maruti,ciaz,6,49000,petrol,manual,1373,91.1,5,635000,,,,
honda,city,7,62000,diesel,manual,1498,98.6,5,640000,,,,
volkswagen,vento,8,34000,petrol,manual,1598,103.6,5,400000,,,,
honda,wr-v,4,66000,diesel,manual,1498,98.6,5,725000,,,,
hyundai,venue,1,5000,petrol,manual,998,118.35,5,1050000,,,,
hyundai,i20,6,64000,diesel,manual,1396,88.73,5,620000,,,,
skoda,rapid,9,85600,diesel,manual,1598,103.5,5,475000,,,,
toyota,innova,8,77000,diesel,manual,2494,102.0,7,645000,,,,
maruti,celerio,6,57000,petrol,automatic,998,67.04,5,495000,,,,
renault,kwid,3,8627,petrol,manual,999,67.0,5,385000,,,,
volkswagen,polo,8,100000,diesel,manual,1199,73.9,5,290000,,,,
maruti,eeco,4,48000,cng,manual,1196,73.0,5,421000,,,,
volkswagen,polo,8,56000,petrol,manual,1199,74.0,5,385000,,,,
toyota,innova,13,193000,diesel,manual,2494,102.0,7,425000,,,,
hyundai,grand,4,20000,petrol,manual,1197,82.0,5,500000,,,,
ford,ecosport,3,6500,diesel,manual,1498,98.59,5,899000,,,,
maruti,alto,8,90000,cng,manual,796,47.3,5,185000,,,,
volkswagen,polo,4,37450,petrol,automatic,1197,103.5,5,895000,,,,
honda,city,5,88102,diesel,manual,1498,98.6,5,685000,,,,
honda,city,11,47000,petrol,manual,1497,118.0,5,325000,,,,
maruti,wagon r,9,37623,petrol,manual,998,67.04,5,296000,,,,
honda,amaze,7,49000,petrol,manual,1198,86.7,5,495000,,,,
hyundai,i20,9,69000,diesel,manual,1396,88.76,5,460000,,,,
maruti,eeco,10,100000,petrol,manual,1196,73.0,7,150000,,,,
hyundai,verna,8,90000,diesel,manual,1582,126.32,5,525000,,,,
maruti,swift dzire,8,60855,petrol,manual,1197,85.8,5,500000,,,,
maruti,swift dzire,8,86300,petrol,manual,1197,85.8,5,440000,,,,
hyundai,i20,6,78000,diesel,manual,1396,88.73,5,650000,,,,
hyundai,i10,10,50000,petrol,manual,1197,78.9,5,210000,,,,
maruti,wagon r,6,42100,cng,manual,998,58.16,5,375000,,,,
maruti,alto,6,35000,petrol,manual,796,47.3,5,300000,,,,
toyota,innova,13,143448,diesel,manual,2494,102.0,7,700000,,,,
tata,tiago,4,39543,diesel,manual,1047,69.0,5,485000,,,,
renault,kwid,5,46000,petrol,manual,799,53.3,5,315000,,,,
maruti,celerio,5,51000,petrol,automatic,998,67.04,5,435000,,,,
mahindra,xuv500,6,80000,diesel,manual,2179,140.0,7,1100000,,,,
hyundai,i20,4,50000,petrol,manual,1197,81.83,5,655000,,,,
ford,ecosport,3,40000,diesel,manual,1498,98.96,5,900000,,,,
volkswagen,vento,3,9965,petrol,manual,1598,103.2,5,915000,,,,
mahindra,bolero,8,39000,diesel,manual,2523,62.1,7,530000,,,,
toyota,innova,5,35500,diesel,automatic,2393,147.51,7,1490000,,,,
honda,amaze,8,70400,petrol,manual,1199,88.76,5,415000,,,,
maruti,wagon r,6,80000,cng,manual,998,58.16,5,300000,,,,
maruti,eeco,10,70000,petrol,manual,1196,72.42,5,275000,,,,
maruti,swift,9,120000,diesel,manual,1248,74.0,5,350000,,,,
toyota,innova,7,115000,diesel,manual,2494,100.0,7,1025000,,,,
hyundai,grand,4,76000,petrol,automatic,1197,82.0,5,515000,,,,
honda,city,13,120000,petrol,manual,1497,78.0,5,400000,,,,
volkswagen,polo,2,7000,petrol,manual,999,75.0,5,730000,,,,
maruti,ciaz,5,45000,petrol,manual,1373,91.1,5,725000,,,,
honda,city,5,88000,diesel,manual,1498,98.6,5,650000,,,,
maruti,vitara,3,40000,diesel,manual,1248,88.5,5,800000,,,,
ford,freestyle,2,30000,diesel,manual,1498,98.63,5,775000,,,,
volkswagen,polo,6,56084,petrol,automatic,1197,103.6,5,645000,,,,
maruti,alto,9,116006,petrol,manual,998,67.1,5,250000,,,,
maruti,wagon r,8,65000,petrol,manual,998,67.05,5,295000,,,,
honda,civic,2,21000,petrol,automatic,1799,139.46,5,1670000,,,,
maruti,swift dzire,10,180000,diesel,manual,1248,73.9,5,380000,,,,
renault,kwid,4,25000,petrol,manual,999,67.0,5,310000,,,,
mahindra,xuv300,2,25000,diesel,manual,1497,115.0,5,1079000,,,,
toyota,innova,6,71000,diesel,manual,2494,100.6,7,1275000,,,,
maruti,eeco,5,40000,petrol,manual,1196,72.42,7,365000,,,,
mahindra,xuv500,4,60000,diesel,manual,2179,152.87,7,1500000,,,,
hyundai,creta,2,12000,petrol,manual,1591,121.3,5,1070000,,,,
bmw,5,9,65000,diesel,automatic,2993,235.0,5,1855000,,,,
ford,ecosport,7,58000,diesel,manual,1498,89.84,5,475000,,,,
hyundai,grand,5,28000,petrol,manual,1197,82.0,5,495000,,,,
maruti,vitara,4,90000,diesel,manual,1248,88.5,5,850000,,,,
maruti,swift dzire,5,73000,petrol,manual,1197,83.14,5,530000,,,,
mercedes-benz,c-class,9,64212,diesel,automatic,2143,204.0,5,1000000,,,,
maruti,swift,5,85263,diesel,manual,1248,74.0,5,550000,,,,
audi,a6,6,56227,diesel,automatic,1968,174.33,5,2675000,,,,
maruti,alto,5,2000,petrol,manual,796,47.3,5,220000,,,,
maruti,alto,5,31000,petrol,automatic,998,67.05,5,360000,,,,
maruti,ciaz,4,31869,petrol,manual,1373,91.1,5,690000,,,,
maruti,alto,4,23765,petrol,manual,998,67.05,5,400000,,,,
maruti,swift dzire,8,64000,petrol,manual,1197,85.8,5,350000,,,,
maruti,wagon r,8,34000,petrol,manual,998,67.1,5,300000,,,,
maruti,celerio,7,52500,petrol,automatic,998,67.04,5,375000,,,,
maruti,swift,13,57000,petrol,manual,1298,88.2,5,205000,,,,
hyundai,i20,2,15000,diesel,manual,1396,88.76,5,975000,,,,
mahindra,xuv500,4,34000,diesel,manual,2179,140.0,7,1570000,,,,
ford,ecosport,4,40000,diesel,manual,1498,98.96,5,885000,,,,
maruti,ciaz,5,63000,diesel,manual,1248,88.5,5,630000,,,,
bmw,3,5,45000,diesel,automatic,1995,184.0,5,2690000,,,,
mercedes-benz,e-class,8,39500,petrol,automatic,2497,204.0,5,1850000,,,,
hyundai,i10,10,42000,petrol,manual,1197,78.9,5,230000,,,,
honda,city,14,70000,petrol,manual,1497,78.0,5,180000,,,,
honda,cr-v,2,20000,diesel,automatic,1597,118.3,7,3100000,,,,
maruti,swift dzire,5,80000,diesel,manual,1248,74.0,5,450000,,,,
mercedes-benz,c-class,11,75000,petrol,automatic,1796,178.0,5,800000,,,,
maruti,alto,10,22900,petrol,manual,998,67.1,5,215000,,,,
maruti,celerio,3,20000,cng,manual,998,58.33,5,510000,,,,
ford,endeavour,9,98000,diesel,manual,2499,141.0,7,875000,,,,
honda,city,7,75000,petrol,manual,1497,117.6,5,537000,,,,
tata,nexon,3,60000,petrol,manual,1198,108.5,5,600000,,,,
renault,kwid,3,12500,petrol,automatic,999,67.0,5,345000,,,,
maruti,vitara,5,68000,diesel,manual,1248,88.5,5,660000,,,,
hyundai,i20,8,70000,diesel,manual,1396,88.76,5,310000,,,,
hyundai,verna,4,36000,diesel,manual,1582,126.2,5,860000,,,,
maruti,swift dzire,4,80000,diesel,manual,1248,74.02,5,650000,,,,
skoda,rapid,3,62600,diesel,automatic,1498,108.6,5,1045000,,,,
hyundai,grand,4,55000,petrol,manual,1197,81.86,5,415000,,,,
maruti,swift,6,76448,diesel,manual,1248,74.0,5,405000,,,,
maruti,ciaz,7,48000,petrol,manual,1373,91.1,5,545000,,,,
volkswagen,vento,6,76000,diesel,manual,1498,103.2,5,575000,,,,
honda,amaze,3,40000,diesel,manual,1498,98.63,5,750000,,,,
hyundai,i20,6,42000,petrol,manual,1197,81.83,5,430000,,,,
honda,jazz,5,52062,petrol,manual,1199,88.7,5,675000,,,,
ford,ecosport,7,56017,diesel,manual,1498,89.84,5,685000,,,,
hyundai,creta,3,10000,petrol,manual,1591,121.3,5,995000,,,,
mercedes-benz,c-class,9,77000,diesel,automatic,2143,167.62,5,1450000,,,,
maruti,ertiga,5,135000,diesel,manual,1248,88.5,7,900000,,,,
toyota,innova,3,18000,diesel,manual,2393,147.8,8,1920000,,,,
mercedes-benz,c-class,12,66001,petrol,manual,1796,178.0,5,650000,,,,
maruti,swift dzire,8,100000,petrol,manual,1197,85.8,5,390000,,,,
honda,city,2,9600,petrol,automatic,1497,117.6,5,1160000,,,,
bmw,5,12,70000,diesel,automatic,2993,235.0,5,695000,,,,
hyundai,i10,4,9000,petrol,manual,1086,68.05,5,375000,,,,
mahindra,xuv300,2,13921,petrol,manual,1197,108.6,5,975000,,,,
maruti,swift,6,120000,diesel,manual,1248,74.0,5,580000,,,,
maruti,celerio,5,48129,cng,manual,998,58.2,5,411000,,,,
maruti,swift dzire,5,189000,petrol,manual,1197,85.8,5,340000,,,,
hyundai,creta,3,65000,diesel,automatic,1582,126.2,5,1421000,,,,
renault,triber,2,11000,petrol,manual,999,72.0,7,725000,,,,
toyota,fortuner,4,150000,diesel,automatic,2982,168.5,7,2800000,,,,
mahindra,xuv500,7,178000,diesel,manual,2179,140.0,7,950000,,,,
hyundai,grand,6,66916,petrol,automatic,1197,82.0,5,550000,,,,
toyota,innova,5,56875,diesel,manual,2393,147.8,7,1850000,,,,
hyundai,i20,7,70000,diesel,manual,1396,88.73,5,695000,,,,
mahindra,thar,3,21219,diesel,manual,2498,105.0,6,995000,,,,
maruti,swift,2,11320,petrol,manual,1197,81.8,5,700000,,,,
hyundai,santro,12,68000,petrol,manual,1086,62.1,5,215000,,,,
volkswagen,polo,7,53776,petrol,automatic,1197,103.6,5,650000,,,,
volkswagen,vento,11,59000,petrol,manual,1598,103.2,5,249000,,,,
hyundai,creta,6,70000,diesel,manual,1396,88.7,5,800000,,,,
maruti,ertiga,6,77000,cng,manual,1373,80.46,7,645000,,,,
mercedes-benz,gl-class,4,38000,diesel,automatic,2143,170.0,5,2975000,,,,
hyundai,grand,4,47000,petrol,manual,1197,81.86,5,555000,,,,
maruti,ertiga,6,70000,diesel,manual,1248,88.76,7,780000,,,,
mahindra,kuv,4,35000,petrol,manual,1198,82.0,5,350000,,,,
maruti,swift dzire,2,10000,petrol,automatic,1197,81.8,5,660000,,,,
skoda,superb,4,8000,petrol,automatic,1798,177.46,5,2375000,,,,
honda,city,3,26000,petrol,automatic,1497,117.6,5,1125000,,,,
toyota,innova,5,85000,diesel,automatic,2755,171.5,7,1755000,,,,
maruti,wagon r,4,66628,cng,manual,998,58.16,5,415000,,,,
maruti,wagon r,11,81133,petrol,manual,1061,67.0,5,245000,,,,
maruti,baleno,1,2441,petrol,automatic,1197,81.8,5,875000,,,,
honda,amaze,4,40000,petrol,manual,1198,86.7,5,500000,,,,
mercedes-benz,gl-class,3,10000,diesel,automatic,2143,170.0,5,4950000,,,,
maruti,wagon r,10,120000,petrol,manual,998,67.1,5,275000,,,,
honda,amaze,6,42012,petrol,manual,1199,88.76,5,475000,,,,
toyota,innova,5,120000,diesel,automatic,2755,171.5,7,1685000,,,,
hyundai,i20,6,70000,diesel,manual,1396,88.73,5,650000,,,,
renault,duster,8,54000,diesel,manual,1461,108.45,5,315000,,,,
maruti,swift,7,85195,petrol,manual,1197,85.8,5,450000,,,,
maruti,alto,8,25000,petrol,manual,796,47.3,5,210000,,,,
renault,triber,2,15000,petrol,manual,999,72.0,7,654000,,,,
maruti,dzire zxi,4,18767,petrol,manual,1197,88.5,5,760000,,,,
volkswagen,vento,8,57000,diesel,manual,1498,108.6,5,345000,,,,
mercedes-benz,gl-class,5,60696,diesel,automatic,2987,254.8,7,4500000,,,,
kia,seltos,2,15000,petrol,automatic,1497,113.4,5,1400000,,,,
hyundai,verna,3,22000,petrol,manual,1591,121.3,5,910000,,,,
toyota,innova,6,50000,diesel,manual,2494,100.6,8,1400000,,,,
maruti,swift,7,44651,petrol,manual,1197,85.0,5,435000,,,,
force,gurkha,5,60000,diesel,manual,2596,80.8,5,700000,,,,
toyota,fortuner,1,6300,diesel,automatic,2755,174.5,7,3650000,,,,
maruti,wagon r,6,64000,cng,manual,998,58.2,5,390000,,,,
maruti,swift dzire,8,90000,diesel,manual,1248,74.0,5,475000,,,,
ford,figo,10,50000,diesel,manual,1399,68.0,5,250000,,,,
hyundai,i10,11,45000,petrol,manual,1086,68.05,5,155000,,,,
maruti,baleno,2,25000,petrol,manual,1197,81.8,5,700000,,,,
land rover,rover,5,104000,diesel,automatic,2179,187.7,7,2700000,,,,
maruti,swift dzire,3,30000,petrol,manual,1197,81.8,5,740000,,,,
hyundai,creta,5,55000,diesel,manual,1582,126.2,5,1115000,,,,
honda,jazz,6,80000,diesel,manual,1498,98.6,5,600000,,,,
maruti,swift,3,54100,diesel,manual,1248,74.0,5,650000,,,,
hyundai,i20,4,35000,diesel,manual,1396,88.73,5,800000,,,,
honda,city,15,55000,petrol,manual,1497,78.0,5,120000,,,,
hyundai,santro,2,5000,petrol,manual,1086,68.0,5,600000,,,,
honda,city,3,70000,petrol,manual,1497,117.3,5,800000,,,,
hyundai,i10,10,30215,petrol,manual,1197,78.9,5,264000,,,,
datsun,redigo,3,10400,petrol,manual,999,67.0,5,300000,,,,
maruti,swift dzire,7,56930,petrol,manual,1197,81.8,5,460000,,,,
maruti,baleno,2,23000,diesel,manual,1248,74.0,5,850000,,,,
mahindra,kuv,5,50000,diesel,manual,1198,77.0,5,550000,,,,
ford,aspire,5,130000,diesel,manual,1498,99.0,5,507000,,,,
maruti,alto,4,11614,petrol,manual,998,67.05,5,350000,,,,
renault,kwid,2,23000,petrol,manual,799,53.3,5,425000,,,,
maruti,swift dzire,6,72000,diesel,manual,1248,73.9,5,475000,,,,
hyundai,i20,5,42472,petrol,manual,1197,81.83,5,590000,,,,
mahindra,bolero,4,65000,diesel,manual,1498,74.96,7,675000,,,,
maruti,celerio,5,62000,petrol,automatic,998,67.04,5,470000,,,,
honda,amaze,7,170000,diesel,manual,1498,98.6,5,450000,,,,
skoda,rapid,3,9570,petrol,automatic,1598,103.2,5,1195000,,,,
bmw,7,13,68000,petrol,automatic,2979,321.0,5,750000,,,,
bmw,x5,3,15000,diesel,automatic,2993,258.0,5,6350000,,,,
toyota,innova,7,145000,diesel,manual,2494,100.6,7,930000,,,,
maruti,celerio,7,40860,petrol,manual,998,67.04,5,345000,,,,
maruti,alto,8,95011,petrol,manual,796,47.3,5,225000,,,,
maruti,wagon r,15,90000,petrol,manual,1061,64.0,5,80000,,,,
hyundai,i10,7,36971,petrol,manual,1086,68.05,5,310000,,,,
hyundai,creta,6,35000,diesel,manual,1396,88.7,5,900000,,,,
renault,duster,3,48133,petrol,automatic,1498,104.5,5,1155000,,,,
ford,figo,5,26488,diesel,manual,1498,99.0,5,575000,,,,
honda,amaze,6,71572,diesel,manual,1498,98.6,5,455000,,,,
renault,kwid,1,5000,petrol,automatic,999,67.0,5,472000,,,,
maruti,ciaz,4,110000,diesel,manual,1248,88.5,5,600000,,,,
maruti,ertiga,5,132000,diesel,manual,1248,88.5,7,800000,,,,
ford,figo,10,60000,diesel,manual,1399,68.0,5,230000,,,,
hyundai,creta,6,69000,diesel,automatic,1582,126.2,5,900000,,,,
maruti,ciaz,3,20360,petrol,automatic,1462,103.25,5,875000,,,,
toyota,innova,5,87000,diesel,manual,2393,147.8,7,1700000,,,,
audi,a4,10,100000,diesel,automatic,1968,174.33,5,780000,,,,
hyundai,grand,3,11300,petrol,manual,1197,81.86,5,525000,,,,
tata,hexa,2,42187,diesel,manual,2179,153.86,7,1495000,,,,
hyundai,grand,8,23135,petrol,manual,1197,82.0,5,450000,,,,
bmw,7,14,60000,diesel,automatic,2993,258.0,5,465000,,,,
maruti,alto,4,45000,cng,manual,796,40.3,4,290000,,,,
maruti,ertiga,7,120000,diesel,manual,1248,88.8,7,725000,,,,
honda,city,16,60000,petrol,manual,1493,100.0,5,225000,,,,
toyota,innova,7,50000,diesel,manual,2494,102.0,7,950000,,,,
bmw,5,5,24000,diesel,automatic,1995,190.0,5,3800000,,,,
maruti,eeco,2,7557,petrol,manual,1196,72.42,5,450000,,,,
ford,figo,6,120000,diesel,manual,1399,68.05,5,280000,,,,
honda,amaze,3,20000,petrol,manual,1198,86.7,5,530000,,,,
hyundai,i20,6,44726,petrol,manual,1197,81.83,5,550000,,,,
mahindra,scorpio,5,63452,diesel,manual,2179,120.0,7,1070000,,,,
hyundai,verna,2,45000,petrol,automatic,1591,121.3,5,1225000,,,,
ford,figo,9,60000,diesel,manual,1399,68.0,5,220000,,,,
mahindra,scorpio,12,65000,diesel,manual,2179,120.0,8,545000,,,,
hyundai,i20,6,42000,petrol,manual,1197,81.83,5,585000,,,,
maruti,swift,6,52000,petrol,manual,1197,81.8,5,448000,,,,
honda,city,7,30000,petrol,automatic,1497,117.3,5,825000,,,,
hyundai,i20,6,80000,diesel,manual,1396,88.73,5,430000,,,,
bmw,5,7,76000,diesel,automatic,1995,190.0,5,2050000,,,,
hyundai,i10,7,57210,petrol,manual,1197,78.9,5,298000,,,,
maruti,alto,10,70000,petrol,manual,998,67.1,5,165000,,,,
maruti,swift dzire,4,120000,diesel,manual,1248,74.02,5,547000,,,,
maruti,celerio,3,42000,petrol,manual,998,67.04,5,425000,,,,
honda,amaze,8,55000,petrol,automatic,1198,86.7,5,425000,,,,
maruti,celerio,4,48300,petrol,automatic,998,67.04,5,420000,,,,
hyundai,santro,8,60000,petrol,manual,1086,62.1,5,240000,,,,
maruti,swift dzire,7,43000,petrol,manual,1197,83.14,5,395000,,,,
maruti,wagon r,5,18307,petrol,automatic,998,67.0,5,415000,,,,
tata,nexon,2,20000,diesel,manual,1497,108.5,5,1000000,,,,
hyundai,i20,9,70000,diesel,manual,1396,88.76,5,470000,,,,
hyundai,grand,6,63000,petrol,manual,1197,82.0,5,340000,,,,
honda,city,6,79000,petrol,manual,1497,117.3,5,700000,,,,
ford,figo,10,80000,diesel,manual,1399,68.0,5,270000,,,,
bmw,3,8,87000,diesel,automatic,1995,184.0,5,1175000,,,,
maruti,swift dzire,6,85000,diesel,manual,1248,74.0,5,470000,,,,
mahindra,xuv500,8,113000,diesel,manual,2179,140.0,7,650000,,,,
maruti,swift dzire,5,90000,diesel,automatic,1248,74.0,5,715000,,,,
maruti,swift,3,20000,petrol,manual,1197,81.8,5,645000,,,,
maruti,wagon r,14,39000,petrol,manual,998,67.05,5,135000,,,,
hyundai,verna,3,15000,petrol,automatic,1591,121.3,5,1150000,,,,
hyundai,creta,6,51000,diesel,manual,1396,88.7,5,875000,,,,
bmw,3,4,33000,petrol,automatic,1998,184.0,5,2775000,,,,
toyota,innova,14,94000,diesel,manual,2494,100.0,7,411000,,,,
hyundai,i20,7,48000,petrol,manual,1197,81.83,5,490000,,,,
toyota,camry,9,83386,petrol,automatic,2494,178.3,5,750000,,,,
volkswagen,polo,7,35000,petrol,manual,1198,74.0,5,530000,,,,
ford,ecosport,2,4015,petrol,manual,1497,121.31,5,946000,,,,
hyundai,grand,3,8468,petrol,manual,1197,81.86,5,685000,,,,
maruti,ertiga,8,56600,petrol,manual,1373,93.7,7,475000,,,,
volkswagen,vento,8,67000,petrol,manual,1598,103.6,5,360000,,,,
honda,jazz,5,14479,petrol,manual,1199,88.7,5,700000,,,,
porsche,cayenne,7,96000,diesel,automatic,2967,245.0,5,2800000,,,,
hyundai,santro,11,32400,petrol,manual,1086,62.1,5,270000,,,,
renault,duster,8,64000,diesel,manual,1461,108.45,5,370000,,,,
honda,city,15,75000,petrol,manual,1493,106.0,5,235000,,,,
audi,a4,4,38000,diesel,automatic,1968,187.74,5,2055000,,,,
bmw,7,7,38000,diesel,automatic,2993,261.49,4,4700000,,,,
bmw,5,7,38000,diesel,automatic,1995,184.0,5,2075000,,,,
hyundai,i20,4,16000,petrol,manual,1197,80.0,5,540000,,,,
hyundai,grand,6,67000,petrol,automatic,1197,82.0,5,540000,,,,
maruti,ertiga,2,15439,petrol,manual,1462,103.26,7,980000,,,,
maruti,alto,7,10000,petrol,manual,796,47.3,5,320000,,,,
hyundai,i10,5,57000,petrol,manual,1197,78.9,5,375000,,,,
hyundai,i20,6,70000,diesel,manual,1396,88.73,5,440000,,,,
hyundai,i20,6,63239,diesel,manual,1396,88.73,5,650000,,,,
maruti,swift,4,30000,petrol,manual,1197,81.8,5,435000,,,,
toyota,camry,6,60000,petrol,automatic,2487,214.5,5,2350000,,,,
ford,ecosport,8,80150,petrol,manual,1499,110.0,5,500000,,,,
maruti,ertiga,9,140000,diesel,manual,1248,88.76,7,500000,,,,
maruti,ciaz,2,50000,diesel,manual,1248,88.5,5,825000,,,,
maruti,celerio,3,15000,petrol,automatic,998,67.04,5,570000,,,,
maruti,baleno,4,57000,petrol,manual,1197,83.1,5,625000,,,,
maruti,wagon r,3,27823,cng,manual,998,58.33,5,425000,,,,
ford,ecosport,4,27000,petrol,manual,1499,110.4,5,870000,,,,
maruti,ertiga,4,49000,cng,manual,1373,80.46,7,825000,,,,
maruti,ertiga,2,15000,petrol,manual,1462,103.0,7,920000,,,,
maruti,swift,3,9500,petrol,manual,1197,81.8,5,799000,,,,
honda,city,13,100000,petrol,automatic,1497,118.0,5,200000,,,,
datsun,go,4,50000,petrol,manual,1198,67.06,5,315000,,,,
ford,endeavour,3,41000,diesel,automatic,3198,197.0,7,3200000,,,,
hyundai,i20,2,13230,petrol,manual,1197,81.86,5,772000,,,,
skoda,rapid,7,50000,diesel,automatic,1498,103.52,5,580000,,,,
jeep,compass,3,67000,diesel,manual,1956,170.0,5,1740000,,,,
mahindra,xuv500,7,30000,diesel,manual,2179,140.0,7,950000,,,,
mahindra,bolero,15,120000,diesel,manual,2523,63.0,7,240000,,,,
honda,city,12,65000,petrol,manual,1497,118.0,5,299000,,,,
mahindra,marazzo,2,5000,diesel,manual,1497,121.0,7,980000,,,,
ford,figo,4,17000,petrol,manual,1196,86.8,5,485000,,,,
ford,figo,11,35500,petrol,manual,1196,70.0,5,271000,,,,
volkswagen,polo,6,61500,petrol,manual,1199,74.0,5,498000,,,,
maruti,alto,10,59455,petrol,manual,796,46.3,5,175000,,,,
maruti,swift,9,110000,diesel,manual,1248,74.0,5,440000,,,,
